,0
1050,-0.01299190712247852
1051,-0.06357150644684832
1052,0.13625211504826226
1053,-0.5643120765305109
1054,-1.0620481914237931
1055,-1.116436979786043
1056,1.0437225443215397
1057,0.9691350926995317
1058,0.4129482478386447
1059,-0.6984367891085719
1060,-3.91055465399644
1061,-0.469020111168854
1062,0.6788116737804109
1063,2.829371230321399
1064,48.33027023735917
1065,70.70212184441047
1066,81.50528785938698
1067,110.2331491420248
1068,152.1121851858785
1069,185.90313257014714
1070,244.88169814168572
1071,297.4682790975039
1072,381.57362109126876
1073,411.30889043569005
1074,483.12589808053383
1075,564.880711962924
1076,651.3665322316126
1077,702.4969188277794
1078,825.9848903485793
1079,945.250751215043
1080,984.5631892737841
1081,1111.4349046063976
1082,1308.5563618276087
1083,1427.745669123434
1084,1461.3712342968379
1085,1597.8985128243812
1086,1616.162442203904
1087,1689.9588803155134
1088,1730.032300265193
1089,1762.6872779102805
1090,1865.7131111165131
1091,1866.3017350978735
1092,1945.7294056251171
1093,1929.8183328379673
1094,1884.8661755060475
1095,1921.4356552099214
1096,1830.36608614847
1097,1669.3653135727204
1098,1534.7914253252616
1099,1519.0876776580492
1100,1539.3389985017257
1101,1643.6798984088914
1102,1661.1402931676585
1103,1653.413769859399
1104,1635.1639167323556
1105,1699.0124897175597
1106,1732.7801558042488
1107,1670.7245240980944
1108,1517.1921906751513
1109,1440.8072073144679
1110,1374.933960004404
1111,1374.2954007353064
1112,1288.9887321755803
1113,1258.7976233401646
1114,1238.441480875193
1115,1259.032940467653
1116,1209.9864384643088
1117,1167.295085105135
1118,1054.7722807524988
1119,937.3280816198346
1120,816.5673573874858
1121,638.6138505356521
1122,605.2290038482392
1123,552.5408923954553
1124,455.8241227582116
1125,385.5525743652026
1126,305.8255535024473
1127,251.8471571461156
1128,209.3511384959079
1129,171.07390303031616
1130,175.33226151013264
1131,121.45865453300613
1132,85.01708696439013
1133,51.48226370816332
1134,38.855493592870516
1135,10.930626211161503
1136,-5.383514799697102
1137,-5.749796206279479
1138,-5.9496113307495895
1139,-5.51527714524462
1140,-2.066808140933327
1141,-4.153345963551712
1142,0.87754111783024
1143,3.17169949222045
1144,0.27568622488241323
1145,25.0008015114558
1146,24.48783026547029
1147,27.88810358889667
1148,27.153025696124352
1149,14.431813400635955
1150,-13.606751388658344
1151,-16.55291278548325
1152,-1.2722174570056264
1153,4.269793113785415
1154,3.1219185670583904
1155,-1.422574086932525
1156,-0.33749482275566073
1157,2.9169505405973357
1158,6.713948072309173
1159,31.829939433700133
1160,65.67347222585865
1161,91.57174774751678
1162,118.90959449071198
1163,155.41849224230194
1164,185.70309222281435
1165,201.09817619134793
1166,214.03429499989306
1167,256.32801797102076
1168,393.76303380611887
1169,435.52787779486664
1170,504.0452538500053
1171,582.0891124134332
1172,651.6726384894858
1173,802.7304520468365
1174,923.1156694310314
1175,1067.9154975830438
1176,1201.595480593625
1177,1428.656955005898
1178,1703.0497155158478
1179,1728.0374231094215
1180,1731.4987214489036
1181,1795.9443804628213
1182,1656.2971495520267
1183,1767.6558808289064
1184,1741.7635470839982
1185,1634.9474253597905
1186,1529.129169467008
1187,1738.869635969437
1188,2024.3261089932712
1189,2165.3731187176822
1190,2326.0882807349362
1191,2298.146443326402
1192,2381.875436550481
1193,2487.621993826143
1194,2701.9928464329532
1195,2566.551842429326
1196,2479.611132528482
1197,2369.9725529301795
1198,2319.1552838035973
1199,2100.9676479823484
1200,1995.710272073978
1201,1870.3984524319844
1202,1735.7065459152363
1203,1747.6995481055694
1204,1733.3036195057625
1205,1625.9751632689129
1206,1575.0919945214296
1207,1558.7344746585331
1208,1442.233169190428
1209,1361.6133931805025
1210,1377.3895511529336
1211,1324.6514745421232
1212,1251.2048698727926
1213,1175.5032943726812
1214,1092.2193884389412
1215,1055.0417318013915
1216,955.1710073619986
1217,828.5457018761135
1218,750.4370979029076
1219,736.4514504598642
1220,651.1169130415678
1221,616.6296215937563
1222,526.4971128362419
1223,442.38515061943207
1224,351.6695508177338
1225,321.2101673038989
1226,288.23834780708466
1227,230.59630082169093
1228,188.3292811147224
1229,134.8135013260392
1230,100.65627704024584
1231,83.03701483980197
1232,31.134673013731646
1233,25.277193242562962
1234,9.140778102311764
1235,2.9237464448137924
1236,-0.14863589846011066
1237,-0.4680807823904492
1238,-0.014819290534342944
1239,0.9018582722357229
1240,1.726176270916905
1241,0.5330726107941398
1242,0.5132833854680641
1243,-0.22757600842232265
1244,-0.08083664049359733
1245,0.9899047601750475
1246,0.8702855548978541
1247,1.146131105298719
1248,3.2557116419908825
1249,3.5959946328453865
1250,0.2905764370909244
1251,0.755144853417041
1252,1.9823616370933836
1253,2.7101578075587573
1254,10.188682368146047
1255,28.402323115483654
1256,51.033609953269405
1257,69.84418231452166
1258,83.63455634375106
1259,118.41398640848612
1260,152.61012601122718
1261,196.95929866903614
1262,268.05019242612985
1263,373.85287960708285
1264,449.29994882105825
1265,504.12351681276334
1266,597.3502007766858
1267,726.7920413347395
1268,844.4572816035657
1269,965.8880696308028
1270,1038.0997015604883
1271,1197.9676840601803
1272,1337.5439676241108
1273,1468.6997362745337
1274,1728.3345185617613
1275,1732.7341650423464
1276,1745.0007655260051
1277,1788.20826882741
1278,1770.730404279338
1279,2013.2142968433184
1280,2342.0407240839745
1281,2378.777825706222
1282,2575.6063883938546
1283,2593.344594955309
1284,2761.8965337871114
1285,2735.950125737595
1286,2738.469734423186
1287,2807.370345706111
1288,2789.6950839404008
1289,2856.071214825215
1290,2807.7045897520197
1291,2731.7826207393223
1292,2728.6797314431833
1293,2518.7201398035636
1294,2439.849512835504
1295,2368.882730111798
1296,2295.31419211518
1297,2103.6184184231906
1298,1956.4450448463263
1299,1855.543104250859
1300,1720.8382706633847
1301,1544.0138318600773
1302,1409.8276534526249
1303,1396.4312469281176
1304,1236.3896100941606
